policy_id,line_of_business,exposure_premium,accident_year,development_year,incremental_paid,cumulative_paid,incremental_incurred,cumulative_incurred,reported_year
P0171,Auto,82842.5,2016,5,4364.1,32447.78,8659.93,45305.95,2020
P0171,Auto,82842.5,2016,6,9801.3,42249.08,3815.55,49121.49,2021
P0171,Auto,82842.5,2016,7,10672.84,52921.92,4158.92,53280.42,2022
P0171,Auto,82842.5,2016,8,3670.6,56592.52,11726.32,65006.74,2023
P0171,Auto,82842.5,2016,9,9339.25,65931.77,9107.3,74114.04,2024
P0171,Auto,82842.5,2016,10,2772.69,68704.45,5044.11,79158.14,2025
P0171,Auto,82842.5,2017,1,9719.0,9719.0,32644.53,32644.53,2017
P0171,Auto,82842.5,2017,2,21318.48,31037.48,4756.53,37401.06,2018
P0171,Auto,82842.5,2017,3,3782.48,34819.97,22154.13,59555.19,2019
P0171,Auto,82842.5,2017,4,9136.21,43956.17,4756.92,64312.11,2020
P0171,Auto,82842.5,2017,5,6556.37,50512.54,2752.52,67064.64,2021
P0171,Auto,82842.5,2017,6,12158.79,62671.32,17583.5,84648.13,2022
P0171,Auto,82842.5,2017,7,17633.75,80305.08,14514.43,99162.56,2023
P0171,Auto,82842.5,2017,8,4794.56,85099.63,12341.55,111504.11,2024
P0171,Auto,82842.5,2017,9,16681.09,101780.72,12789.61,124293.72,2025
P0171,Auto,82842.5,2017,10,10903.05,112683.77,7545.42,131839.14,2026
P0171,Auto,82842.5,2018,1,3182.46,3182.46,24186.56,24186.56,2018
P0171,Auto,82842.5,2018,2,5848.02,9030.48,15440.77,39627.34,2019
P0171,Auto,82842.5,2018,3,34000.11,43030.59,12465.53,52092.87,2020
P0171,Auto,82842.5,2018,4,13656.19,56686.77,3428.56,55521.43,2021
P0171,Auto,82842.5,2018,5,3605.92,60292.69,15999.4,71520.83,2022
P0171,Auto,82842.5,2018,6,4083.9,64376.58,2580.84,74101.67,2023
P0171,Auto,82842.5,2018,7,1876.12,66252.71,5671.3,79772.97,2024
P0171,Auto,82842.5,2018,8,5110.26,71362.97,13271.04,93044.01,2025
P0171,Auto,82842.5,2018,9,3002.28,74365.25,17310.01,110354.02,2026
P0171,Auto,82842.5,2018,10,2567.49,76932.74,2877.42,113231.44,2027
P0171,Auto,82842.5,2019,1,6610.63,6610.63,6850.13,6850.13,2019
P0171,Auto,82842.5,2019,2,9002.7,15613.33,2898.26,9748.39,2020
P0171,Auto,82842.5,2019,3,7682.2,23295.53,2038.8,11787.19,2021
P0171,Auto,82842.5,2019,4,1290.63,24586.17,23728.68,35515.87,2022
P0171,Auto,82842.5,2019,5,12482.75,37068.91,6582.78,42098.65,2023
P0171,Auto,82842.5,2019,6,1456.37,38525.29,4789.5,46888.14,2024
P0171,Auto,82842.5,2019,7,8214.38,46739.66,4782.26,51670.4,2025
P0171,Auto,82842.5,2019,8,17897.03,64636.69,10252.6,61923.0,2026
P0171,Auto,82842.5,2019,9,3144.16,67780.85,2159.75,64082.75,2027
P0171,Auto,82842.5,2019,10,11067.4,78848.26,11891.09,75973.84,2028
P0171,Auto,82842.5,2020,1,10185.9,10185.9,21473.35,21473.35,2020
P0171,Auto,82842.5,2020,2,8265.81,18451.71,7048.0,28521.36,2021
P0171,Auto,82842.5,2020,3,53342.93101494739,28697.68,128916.32249172275,44186.18,2022
P0171,Auto,82842.5,2020,4,9708.05,38405.73,6746.86,50933.04,2023
P0171,Auto,82842.5,2020,5,11817.16,50222.89,7059.53,57992.57,2024
P0171,Auto,82842.5,2020,6,4264.03,54486.92,7185.74,65178.31,2025
P0171,Auto,82842.5,2020,7,4798.93,59285.85,6215.06,71393.37,2026
P0171,Auto,82842.5,2020,8,3318.43,62604.28,13281.61,84674.98,2027
P0171,Auto,82842.5,2020,9,6968.75,69573.03,10852.97,95527.95,2028
P0171,Auto,82842.5,2020,10,8409.48,77982.51,3509.8,99037.75,2029
P0172,Property,82910.21,2005,1,25249.59,25249.59,9395.84,9395.84,2005
P0172,Property,82910.21,2005,2,7766.28,33015.87,12781.96,22177.8,2006
P0172,Property,82910.21,2005,3,11780.01,44795.88,67922.47,90100.27,2007
P0172,Property,82910.21,2005,4,15182.27,59978.15,7830.31,97930.58,2008
P0172,Property,82910.21,2005,5,37759.05,97737.2,3514.07,101444.65,2009
P0172,Property,82910.21,2005,6,7136.19,104873.4,7455.3,108899.95,2010
P0172,Property,82910.21,2005,7,9970.08,114843.47,14016.48,122916.43,2011
P0172,Property,82910.21,2005,8,13565.83,128409.3,14730.61,137647.04,2012
P0172,Property,82910.21,2005,9,15541.57,143950.87,10546.01,148193.05,2013
P0172,Property,82910.21,2005,10,24662.78,168613.65,3559.2,151752.25,2014
P0172,Property,82910.21,2006,1,1675.26,1675.26,18474.94,18474.94,2006
P0172,Property,82910.21,2006,2,7930.69,9605.95,36599.26,55074.2,2007
P0172,Property,82910.21,2006,3,20747.77,30353.72,16611.0,71685.2,2008
P0172,Property,82910.21,2006,4,7112.54,37466.26,17654.34,89339.54,2009
P0172,Property,82910.21,2006,5,7576.86,45043.12,11468.94,100808.48,2010
P0172,Property,82910.21,2006,6,7958.02,53001.14,13187.88,113996.36,2011
P0172,Property,82910.21,2006,7,8389.31,61390.45,22161.9,136158.26,2012
P0172,Property,82910.21,2006,8,13728.43,75118.88,7701.89,143860.15,2013
P0172,Property,82910.21,2006,9,7311.11,82429.99,4521.65,148381.8,2014
P0172,Property,82910.21,2006,10,2549.73,84979.72,21133.11,169514.91,2015
P0172,Property,82910.21,2007,1,7793.39,7793.39,4691.52,4691.52,2007
P0172,Property,82910.21,2007,2,13649.35,21442.74,6638.42,11329.94,2008
P0172,Property,82910.21,2007,3,9526.46,30969.2,4451.99,15781.93,2009
P0172,Property,82910.21,2007,4,15751.6,46720.81,11699.36,27481.29,2010
P0172,Property,82910.21,2007,5,14188.04,60908.85,8154.12,35635.41,2011
P0172,Property,82910.21,2007,6,11888.53,72797.38,3971.48,39606.88,2012
P0172,Property,82910.21,2007,7,49143.44,121940.82,14705.51,54312.4,2013
P0172,Property,82910.21,2007,8,33043.69,154984.5,9130.52,63442.92,2014
P0172,Property,82910.21,2007,9,4795.5,159780.01,7797.59,71240.51,2015
P0172,Property,82910.21,2007,10,9697.93,169477.94,10137.99,81378.5,2016
P0172,Property,82910.21,2008,1,36806.66,36806.66,6042.91,6042.91,2008
P0172,Property,82910.21,2008,2,6548.56,43355.21,18119.67,24162.58,2009
P0172,Property,82910.21,2008,3,3293.4,46648.61,10692.49,34855.07,2010
P0172,Property,82910.21,2008,4,11042.92,57691.53,14898.2,49753.26,2011
P0172,Property,82910.21,2008,5,12766.14,70457.67,44225.94,93979.2,2012
P0172,Property,82910.21,2008,6,5383.03,75840.7,7006.57,100985.77,2013
P0172,Property,82910.21,2008,7,15320.63,91161.33,12888.87,113874.64,2014
P0172,Property,82910.21,2008,8,12787.2,103948.53,4113.56,117988.2,2015
P0172,Property,82910.21,2008,9,46032.15,149980.68,15088.96,133077.16,2016
P0172,Property,82910.21,2008,10,3303.95,153284.64,16874.59,149951.75,2017
P0172,Property,82910.21,2009,1,4619.26,4619.26,21079.2,21079.2,2009
P0172,Property,82910.21,2009,2,3981.54,8600.8,22245.33,43324.53,2010
P0172,Property,82910.21,2009,3,4254.76,12855.56,5561.5,48886.03,2011
P0172,Property,82910.21,2009,4,11011.7,23867.26,7168.78,56054.81,2012
P0172,Property,82910.21,2009,5,6783.45,30650.71,3769.78,59824.59,2013
P0172,Property,82910.21,2009,6,7938.74,38589.45,20421.5,80246.09,2014
P0172,Property,82910.21,2009,7,37242.29,75831.74,19632.51,99878.6,2015
P0172,Property,82910.21,2009,8,16150.36,91982.09,3373.47,103252.07,2016
P0172,Property,82910.21,2009,9,9800.75,101782.84,6971.03,110223.1,2017
P0172,Property,82910.21,2009,10,3473.27,105256.12,4515.07,114738.17,2018
P0172,Property,82910.21,2010,1,15961.37,15961.37,7446.59,7446.59,2010
P0172,Property,82910.21,2010,2,3561.07,19522.44,7046.18,14492.77,2011
P0172,Property,82910.21,2010,3,12246.15,31768.59,6861.45,21354.22,2012
P0172,Property,82910.21,2010,4,4286.71,36055.3,5776.23,27130.46,2013
P0172,Property,82910.21,2010,5,18572.97,54628.27,2568.69,29699.15,2014
P0172,Property,82910.21,2010,6,8289.3,62917.57,10148.14,39847.29,2015
P0172,Property,82910.21,2010,7,5891.23,68808.8,5624.87,45472.16,2016
P0172,Property,82910.21,2010,8,19905.29,88714.09,21843.5,67315.66,2017
P0172,Property,82910.21,2010,9,10765.09,99479.18,7519.77,74835.43,2018
P0172,Property,82910.21,2010,10,10820.26,110299.44,14599.16,89434.59,2019
P0172,Property,82910.21,2011,1,9246.79,9246.79,14877.39,14877.39,2011
P0172,Property,82910.21,2011,2,7807.21,17054.0,1211.65,16089.04,2012
P0172,Property,82910.21,2011,3,8733.72,25787.72,17767.13,33856.17,2013
P0172,Property,82910.21,2011,4,10216.93,36004.65,13991.69,47847.86,2014
P0172,Property,82910.21,2011,5,8270.16,44274.81,9610.01,57457.87,2015
P0172,Property,82910.21,2011,6,11270.32,55545.13,42879.12,100336.99,2016
P0172,Property,82910.21,2011,7,18032.62,73577.75,18081.29,118418.28,2017
P0172,Property,82910.21,2011,8,11541.5,85119.25,4330.54,122748.81,2018
P0172,Property,82910.21,2011,9,23583.24,108702.49,20758.88,143507.69,2019
P0172,Property,82910.21,2011,10,12919.43,121621.93,10667.51,154175.2,2020
P0172,Property,82910.21,2012,1,14654.19,14654.19,9356.99,9356.99,2012
P0172,Property,82910.21,2012,2,16645.62,31299.81,6118.79,15475.78,2013
P0172,Property,82910.21,2012,3,2626.23,33926.03,4744.91,20220.69,2014
P0172,Property,82910.21,2012,4,11037.52,44963.56,8905.58,29126.27,2015
P0172,Property,82910.21,2012,5,9017.49,53981.05,4439.93,33566.2,2016
P0172,Property,82910.21,2012,6,12353.51,66334.56,5324.26,38890.46,2017
P0172,Property,82910.21,2012,7,14156.7,80491.26,4085.98,42976.44,2018
P0172,Property,82910.21,2012,8,5559.29,86050.55,5566.01,48542.46,2019
P0172,Property,82910.21,2012,9,14943.0,100993.55,7961.17,56503.62,2020
P0172,Property,82910.21,2012,10,13462.0,114455.55,24439.28,80942.9,2021
P0172,Property,82910.21,2013,1,34764.45,34764.45,12932.02,12932.02,2013
P0172,Property,82910.21,2013,2,4623.83,39388.27,26410.33,39342.35,2014
P0172,Property,82910.21,2013,3,28804.57,68192.84,10548.73,49891.08,2015
P0172,Property,82910.21,2013,4,25169.46,93362.3,13890.49,63781.57,2016
P0172,Property,82910.21,2013,5,3130.39,96492.69,7072.36,70853.93,2017
P0172,Property,82910.21,2013,6,7021.45,103514.14,8527.68,79381.61,2018
P0172,Property,82910.21,2013,7,5202.63,108716.77,5599.14,84980.75,2019
P0172,Property,82910.21,2013,8,25655.01,134371.78,3261.6,88242.35,2020
P0172,Property,82910.21,2013,9,6024.09,140395.87,16990.08,105232.43,2021
P0172,Property,82910.21,2013,10,6768.96,147164.83,14557.88,119790.31,2022
P0172,Property,82910.21,2014,1,7550.51,7550.51,14940.86,14940.86,2014
P0172,Property,82910.21,2014,2,4835.66,12386.17,2994.93,17935.8,2015
P0172,Property,82910.21,2014,3,7552.06,19938.23,3146.13,21081.92,2016
P0172,Property,82910.21,2014,4,9542.72,29480.95,4963.96,26045.88,2017
P0172,Property,82910.21,2014,5,4550.76,34031.71,30824.73,56870.61,2018
P0172,Property,82910.21,2014,6,12111.89,46143.61,3752.95,60623.55,2019
P0172,Property,82910.21,2014,7,9667.5,55811.11,9952.55,70576.11,2020
P0172,Property,82910.21,2014,8,2350.57,58161.68,14030.75,84606.86,2021
P0172,Property,82910.21,2014,9,19483.36,77645.03,8181.72,92788.58,2022
P0172,Property,82910.21,2014,10,8151.0,85796.04,7447.32,100235.89,2023
P0172,Property,82910.21,2015,1,13097.26,13097.26,9237.5,9237.5,2015
P0172,Property,82910.21,2015,2,8635.2,21732.46,6242.01,15479.51,2016
P0172,Property,82910.21,2015,3,41742.47,63474.94,9172.11,24651.62,2017
P0172,Property,82910.21,2015,4,16329.85,79804.79,13246.34,37897.96,2018
P0172,Property,82910.21,2015,5,1666.69,81471.48,8485.9,46383.85,2019
P0172,Property,82910.21,2015,6,4461.58,85933.06,21793.46,68177.31,2020
P0172,Property,82910.21,2015,7,4121.09,90054.15,15553.25,83730.56,2021
P0172,Property,82910.21,2015,8,20088.14,110142.3,13385.61,97116.17,2022
P0172,Property,82910.21,2015,9,10026.47,120168.77,8337.46,105453.62,2023
P0172,Property,82910.21,2015,10,9171.8,129340.57,4305.21,109758.84,2024
P0172,Property,82910.21,2016,1,11325.97,11325.97,22964.21,22964.21,2016
P0172,Property,82910.21,2016,2,5429.85,16755.83,11142.48,34106.68,2017
P0172,Property,82910.21,2016,3,9301.37,26057.19,13691.1,47797.79,2018
P0172,Property,82910.21,2016,4,6869.45,32926.64,3826.36,51624.14,2019
P0172,Property,82910.21,2016,5,4565.0,37491.64,2170.65,53794.79,2020
P0172,Property,82910.21,2016,6,17215.77,54707.42,14530.58,68325.37,2021
P0172,Property,82910.21,2016,7,9898.76,64606.18,6752.75,75078.12,2022
P0172,Property,82910.21,2016,8,8927.51,73533.69,10782.7,85860.82,2023
P0172,Property,82910.21,2016,9,6942.75,80476.44,7843.3,93704.12,2024
P0172,Property,82910.21,2016,10,25008.8,105485.24,4582.86,98286.98,2025
P0172,Property,82910.21,2017,1,20037.24,20037.24,3551.27,3551.27,2017
P0172,Property,82910.21,2017,2,30815.85,50853.09,2065.09,5616.37,2018
P0172,Property,82910.21,2017,3,13851.0,64704.08,6936.57,12552.94,2019
P0172,Property,82910.21,2017,4,8896.6,73600.69,10006.6,22559.54,2020
P0172,Property,82910.21,2017,5,15279.59,88880.27,2786.52,25346.06,2021
P0172,Property,82910.21,2017,6,9786.75,98667.03,12522.71,37868.77,2022
P0172,Property,82910.21,2017,7,6294.48,104961.51,10177.26,48046.04,2023
P0172,Property,82910.21,2017,8,6282.05,111243.55,16219.86,64265.89,2024
P0172,Property,82910.21,2017,9,12901.61,124145.16,12804.33,77070.22,2025
P0172,Property,82910.21,2017,10,15899.01,140044.17,26335.73,103405.96,2026
P0172,Property,82910.21,2018,1,4995.46,4995.46,52111.62,52111.62,2018
P0172,Property,82910.21,2018,2,13167.76,18163.22,7745.36,59856.98,2019
P0172,Property,82910.21,2018,3,50014.26,68177.48,8226.47,68083.45,2020
P0172,Property,82910.21,2018,4,4283.73,72461.21,7698.45,75781.9,2021
P0172,Property,82910.21,2018,5,54342.13146000917,79228.42,184516.35363314248,99290.14,2022
P0172,Property,82910.21,2018,6,9240.84,88469.26,11798.32,111088.46,2023
P0172,Property,82910.21,2018,7,10455.16,98924.42,24883.02,135971.48,2024
P0172,Property,82910.21,2018,8,7978.77,106903.19,9529.36,145500.84,2025
P0172,Property,82910.21,2018,9,6175.0,113078.19,8194.0,153694.84,2026
P0172,Property,82910.21,2018,10,14442.79,127520.98,18319.29,172014.13,2027
P0172,Property,82910.21,2019,1,32866.92,32866.92,10227.22,10227.22,2019
P0172,Property,82910.21,2019,2,8314.05,41180.98,14525.55,24752.77,2020
P0172,Property,82910.21,2019,3,7202.18,48383.16,7024.37,31777.14,2021
P0172,Property,82910.21,2019,4,12542.21,60925.37,8361.34,40138.48,2022
P0172,Property,82910.21,2019,5,8165.5,69090.87,16808.38,56946.86,2023
P0172,Property,82910.21,2019,6,12424.44,81515.31,44623.76,101570.62,2024
P0172,Property,82910.21,2019,7,19065.08,100580.39,6428.59,107999.2,2025
P0172,Property,82910.21,2019,8,7559.1,108139.49,4207.7,112206.9,2026
P0172,Property,82910.21,2019,9,5060.63,113200.13,26614.37,138821.28,2027
P0172,Property,82910.21,2019,10,8233.01,121433.14,4168.77,142990.05,2028
P0172,Property,82910.21,2020,1,2558.8,2558.8,3926.36,3926.36,2020
P0172,Property,82910.21,2020,2,5701.97,8260.77,11028.67,14955.03,2021
P0172,Property,82910.21,2020,3,7576.15,15836.92,17936.41,32891.44,2022
P0172,Property,82910.21,2020,4,5194.0,21030.92,25956.26,58847.7,2023
P0172,Property,82910.21,2020,5,9089.72,30120.64,15160.68,74008.38,2024
P0172,Property,82910.21,2020,6,6947.98,37068.61,22415.46,96423.84,2025
P0172,Property,82910.21,2020,7,3949.24,41017.86,4637.29,101061.13,2026
P0172,Property,82910.21,2020,8,5072.95,46090.81,25054.4,126115.53,2027
P0172,Property,82910.21,2020,9,8470.83,54561.64,5663.39,131778.92,2028
P0172,Property,82910.21,2020,10,8715.49,63277.13,12407.42,144186.34,2029
P0173,Health,88036.51,2005,1,2352.56,2352.56,6149.95,6149.95,2005
P0173,Health,88036.51,2005,2,4545.64,6898.2,3859.93,10009.87,2006
P0173,Health,88036.51,2005,3,2060.61,8958.81,10244.38,20254.25,2007
P0173,Health,88036.51,2005,4,3601.24,12560.05,705.01,20959.26,2008
P0173,Health,88036.51,2005,5,6415.08,18975.13,7180.68,28139.94,2009
P0173,Health,88036.51,2005,6,9606.95,28582.08,7344.93,35484.87,2010
P0173,Health,88036.51,2005,7,5508.71,34090.79,3911.56,39396.44,2011
P0173,Health,88036.51,2005,8,3563.16,37653.95,8827.26,48223.69,2012
P0173,Health,88036.51,2005,9,4480.31,42134.27,2011.04,50234.73,2013
P0173,Health,88036.51,2005,10,3929.46,46063.73,5295.06,55529.8,2014
P0173,Health,88036.51,2006,1,1241.08,1241.08,9276.56,9276.56,2006
P0173,Health,88036.51,2006,2,5002.25,6243.33,2118.67,11395.23,2007
P0173,Health,88036.51,2006,3,4060.19,10303.52,5119.99,16515.22,2008
P0173,Health,88036.51,2006,4,9694.89,19998.41,10451.66,26966.89,2009
P0173,Health,88036.51,2006,5,10634.43,30632.83,7155.41,34122.3,2010
P0173,Health,88036.51,2006,6,3164.55,33797.38,2914.49,37036.79,2011
P0173,Health,88036.51,2006,7,3061.61,36858.99,5252.17,42288.96,2012
P0173,Health,88036.51,2006,8,4912.78,41771.77,11302.5,53591.46,2013
P0173,Health,88036.51,2006,9,4184.53,45956.3,1333.92,54925.39,2014
P0173,Health,88036.51,2006,10,2169.69,48125.99,2777.93,57703.31,2015
P0173,Health,88036.51,2007,1,2523.74,2523.74,771.62,771.62,2007
P0173,Health,88036.51,2007,2,15000.15,17523.9,1193.59,1965.2,2008
P0173,Health,88036.51,2007,3,3346.17,20870.07,8720.05,10685.26,2009
P0173,Health,88036.51,2007,4,7555.0,28425.07,1965.94,12651.19,2010
P0173,Health,88036.51,2007,5,11636.61,40061.68,11559.6,24210.8,2011
P0173,Health,88036.51,2007,6,4403.71,44465.38,5605.93,29816.72,2012
P0173,Health,88036.51,2007,7,2637.51,47102.89,6562.95,36379.68,2013
P0173,Health,88036.51,2007,8,5857.68,52960.58,3911.99,40291.66,2014
P0173,Health,88036.51,2007,9,7856.33,60816.9,6936.56,47228.23,2015
P0173,Health,88036.51,2007,10,47406.2,108223.11,2925.85,50154.08,2016
P0173,Health,88036.51,2008,1,12711.04,12711.04,3028.68,3028.68,2008
P0173,Health,88036.51,2008,2,72046.18372692652,19944.02,4476.93620378174,3920.18,2009
P0173,Health,88036.51,2008,3,3493.1,23437.12,7653.75,11573.93,2010
P0173,Health,88036.51,2008,4,5914.32,29351.44,1351.42,12925.35,2011
P0173,Health,88036.51,2008,5,3747.6,33099.04,15463.01,28388.36,2012
P0173,Health,88036.51,2008,6,10274.85,43373.89,10773.31,39161.67,2013
P0173,Health,88036.51,2008,7,25945.04,69318.93,1621.44,40783.11,2014
P0173,Health,88036.51,2008,8,3793.72,73112.65,5620.94,46404.05,2015
P0173,Health,88036.51,2008,9,2996.99,76109.64,6002.38,52406.43,2016
P0173,Health,88036.51,2008,10,12430.14,88539.78,5941.58,58348.01,2017
P0173,Health,88036.51,2009,1,1068.93,1068.93,8833.79,8833.79,2009
P0173,Health,88036.51,2009,2,4947.8,6016.73,1196.33,10030.12,2010
P0173,Health,88036.51,2009,3,3249.78,9266.5,1631.92,11662.04,2011
P0173,Health,88036.51,2009,4,4087.6,13354.11,3865.13,15527.17,2012
P0173,Health,88036.51,2009,5,1719.16,15073.27,6556.61,22083.78,2013
P0173,Health,88036.51,2009,6,2343.29,17416.56,13895.6,35979.38,2014
P0173,Health,88036.51,2009,7,5624.74,23041.3,4582.19,40561.56,2015
P0173,Health,88036.51,2009,8,12028.59,35069.89,6599.0,47160.56,2016
P0173,Health,88036.51,2009,9,6372.94,41442.83,5255.3,52415.87,2017
P0173,Health,88036.51,2009,10,4014.3,45457.13,7298.55,59714.41,2018
P0173,Health,88036.51,2010,1,14530.54,14530.54,502.09,502.09,2010
P0173,Health,88036.51,2010,2,18490.09,33020.63,2715.87,3217.96,2011
P0173,Health,88036.51,2010,3,5720.94,38741.57,1653.39,4871.35,2012
P0173,Health,88036.51,2010,4,14202.87,52944.44,2089.27,6960.62,2013
P0173,Health,88036.51,2010,5,10968.96,63913.4,4645.61,11606.23,2014
P0173,Health,88036.51,2010,6,4461.74,68375.15,2278.02,13884.25,2015
P0173,Health,88036.51,2010,7,11738.28,80113.43,4960.57,18844.82,2016
P0173,Health,88036.51,2010,8,8263.17,88376.6,1294.8,20139.62,2017
P0173,Health,88036.51,2010,9,2679.34,91055.93,6555.09,26694.71,2018
P0173,Health,88036.51,2010,10,1656.87,92712.8,7082.51,33777.22,2019
P0173,Health,88036.51,2011,1,28931.181981345955,3146.0,29286.927177811438,3191.07,2011
P0173,Health,88036.51,2011,2,7158.92,10304.92,6198.36,9389.43,2012
P0173,Health,88036.51,2011,3,2276.49,12581.41,12072.71,21462.14,2013
P0173,Health,88036.51,2011,4,7122.53,19703.94,1342.6,22804.74,2014
P0173,Health,88036.51,2011,5,4043.92,23747.86,7142.21,29946.95,2015
P0173,Health,88036.51,2011,6,4625.67,28373.53,537.05,30484.0,2016
P0173,Health,88036.51,2011,7,5227.31,33600.84,9346.8,39830.8,2017
P0173,Health,88036.51,2011,8,4722.99,38323.83,5717.8,45548.6,2018
P0173,Health,88036.51,2011,9,10210.03,48533.86,1814.45,47363.05,2019
P0173,Health,88036.51,2011,10,8372.31,56906.17,6975.92,54338.97,2020
P0173,Health,88036.51,2012,1,1604.61,1604.61,8963.48,8963.48,2012
P0173,Health,88036.51,2012,2,17703.75,19308.36,6947.8,15911.28,2013
P0173,Health,88036.51,2012,3,7371.1,26679.46,2609.03,18520.31,2014
P0173,Health,88036.51,2012,4,3242.74,29922.2,2697.2,21217.51,2015
P0173,Health,88036.51,2012,5,6596.35,36518.55,3827.33,25044.84,2016
P0173,Health,88036.51,2012,6,3332.27,39850.81,9001.31,34046.15,2017
P0173,Health,88036.51,2012,7,16090.81,55941.62,5172.67,39218.82,2018
P0173,Health,88036.51,2012,8,1660.29,57601.91,5656.84,44875.66,2019
P0173,Health,88036.51,2012,9,5717.49,63319.4,9842.74,54718.41,2020
P0173,Health,88036.51,2012,10,3986.75,67306.15,10190.48,64908.89,2021
P0173,Health,88036.51,2013,1,8321.03,8321.03,4464.21,4464.21,2013
P0173,Health,88036.51,2013,2,8878.67,17199.7,10547.35,15011.56,2014
P0173,Health,88036.51,2013,3,2329.5,19529.2,10772.5,25784.06,2015
P0173,Health,88036.51,2013,4,4597.23,24126.43,4625.25,30409.31,2016
P0173,Health,88036.51,2013,5,4636.1,28762.53,13112.86,43522.17,2017
P0173,Health,88036.51,2013,6,11897.8,40660.33,7676.61,51198.78,2018
P0173,Health,88036.51,2013,7,6038.47,46698.8,5112.76,56311.53,2019
P0173,Health,88036.51,2013,8,33061.27,79760.07,3405.52,59717.05,2020
P0173,Health,88036.51,2013,9,3656.15,83416.22,6796.83,66513.88,2021
P0173,Health,88036.51,2013,10,2650.53,86066.75,11460.16,77974.04,2022
P0173,Health,88036.51,2014,1,1785.14,1785.14,3336.9,3336.9,2014
P0173,Health,88036.51,2014,2,3774.31,5559.45,2722.31,6059.21,2015
P0173,Health,88036.51,2014,3,10361.75,15921.2,2190.78,8249.98,2016
P0173,Health,88036.51,2014,4,2547.74,18468.94,3424.41,11674.39,2017
P0173,Health,88036.51,2014,5,9020.81,27489.75,15202.77,26877.16,2018
P0173,Health,88036.51,2014,6,7207.43,34697.19,2192.76,29069.92,2019
P0173,Health,88036.51,2014,7,3239.13,37936.32,16530.47,45600.39,2020
P0173,Health,88036.51,2014,8,5102.05,43038.37,1999.07,47599.46,2021
P0173,Health,88036.51,2014,9,23225.76,66264.12,3691.0,51290.47,2022
P0173,Health,88036.51,2014,10,4755.8,71019.93,3405.62,54696.09,2023
P0173,Health,88036.51,2015,1,2561.36,2561.36,13625.4,13625.4,2015
P0173,Health,88036.51,2015,2,5736.2,8297.56,6858.33,20483.73,2016
P0173,Health,88036.51,2015,3,2041.68,10339.24,4460.47,24944.2,2017
P0173,Health,88036.51,2015,4,3234.97,13574.21,3085.74,28029.94,2018
P0173,Health,88036.51,2015,5,6934.83,20509.04,4341.6,32371.54,2019
P0173,Health,88036.51,2015,6,8119.61,28628.65,9109.01,41480.55,2020
P0173,Health,88036.51,2015,7,3687.43,32316.07,7557.34,49037.88,2021
P0173,Health,88036.51,2015,8,3617.92,35933.99,3168.35,52206.23,2022
P0173,Health,88036.51,2015,9,2380.36,38314.36,5841.16,58047.39,2023
P0173,Health,88036.51,2015,10,2974.4,41288.76,14432.03,72479.42,2024
P0173,Health,88036.51,2016,1,15605.56,15605.56,7669.06,7669.06,2016
P0173,Health,88036.51,2016,2,5929.24,21534.8,5571.98,13241.05,2017
